Year,Rank,"Pos
Rank",Draft_Rank,Player,Round,Pick,Tm,Draft Year,Pos,Age,To,All_Pro,Pro_Bowl,Starter_years,Games_Played,Passing_Comp,Pass_att,Pass_yards,Pass_TD,Pass_Int,Rush_att,Rush_yards,Rush_TD,Rec_rec,Rec_yards,Rec_TD,College/Univ,Total Fantasy Points,Fantasy Points Per Game
2022,2,1,1.02,Drake London,1.0,8.0,ATL,2022.0,WR,21.0,2023.0,0.0,0.0,1.0,33.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,141.0,1771.0,6.0,USC,285.8,8.66060606060606
2022,3,2,1.03,Kenneth Walker III,2.0,41.0,SEA,2022.0,RB,21.0,2023.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,447.0,1955.0,17.0,56.0,424.0,1.0,Michigan St.,373.9,12.463333333333333
2022,4,2,1.04,Treylon Burks,1.0,18.0,TEN,2022.0,WR,22.0,2023.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,9.0,65.0,0.0,49.0,665.0,1.0,Arkansas,103.5,4.704545454545454
2022,5,3,1.05,Garrett Wilson,1.0,10.0,NYJ,2022.0,WR,22.0,2023.0,0.0,0.0,1.0,34.0,0.0,2.0,0.0,0.0,0.0,8.0,4.0,0.0,178.0,2145.0,7.0,Ohio St.,345.9,10.173529411764704
2022,6,4,1.06,Chris Olave,1.0,11.0,NOR,2022.0,WR,22.0,2023.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,2165.0,9.0,Ohio St.,350.0,11.290322580645162
2022,7,5,1.07,Jameson Williams,1.0,12.0,DET,2022.0,WR,21.0,2023.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,69.0,1.0,25.0,395.0,3.0,Alabama,82.9,4.605555555555556
2022,8,6,1.08,Skyy Moore,2.0,54.0,KAN,2022.0,WR,21.0,2023.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,6.0,47.0,0.0,43.0,494.0,1.0,Western Michigan,81.60000000000001,2.72
2022,9,7,1.09,George Pickens,2.0,52.0,PIT,2022.0,WR,21.0,2023.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,6.0,42.0,1.0,115.0,1941.0,9.0,Georgia,315.8,9.288235294117648
2022,10,3,1.1,James Cook,2.0,63.0,BUF,2022.0,RB,22.0,2023.0,0.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,326.0,1629.0,4.0,65.0,625.0,5.0,Georgia,311.9,9.451515151515151
2022,11,8,1.11,Jahan Dotson,1.0,16.0,WAS,2022.0,WR,22.0,2023.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,2.0,-7.0,0.0,84.0,1041.0,11.0,Penn St.,211.4,7.289655172413793
2022,12,9,1.12,Christian Watson,2.0,34.0,GNB,2022.0,WR,23.0,2023.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,11.0,91.0,2.0,69.0,1033.0,12.0,North Dakota St.,230.9,10.039130434782608
2022,13,4,2.01,Dameon Pierce,4.0,107.0,HOU,2022.0,RB,22.0,2023.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,365.0,1355.0,6.0,43.0,266.0,1.0,Florida,225.6,8.355555555555556
2022,14,5,2.02,Rachaad White,3.0,91.0,TAM,2022.0,RB,23.0,2023.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,401.0,1471.0,7.0,114.0,839.0,5.0,Arizona St.,360.0,10.588235294117647
2022,15,6,2.03,Isaiah Spiller,4.0,123.0,LAC,2022.0,RB,21.0,2023.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,55.0,137.0,0.0,9.0,47.0,0.0,Texas A&M,22.900000000000002,1.5266666666666668
2022,16,10,2.04,Jalen Tolbert,3.0,88.0,DAL,2022.0,WR,23.0,2023.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,280.0,2.0,South Alabama,52.0,2.08
2022,17,7,2.05,Tyler Allgeier,5.0,151.0,ATL,2022.0,RB,22.0,2023.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,396.0,1718.0,7.0,34.0,332.0,2.0,BYU,276.0,8.363636363636363
2022,18,11,2.06,Wan'Dale Robinson,2.0,43.0,NYG,2022.0,WR,21.0,2023.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,11.0,86.0,1.0,83.0,752.0,2.0,Kentucky,143.3,6.823809523809524
2022,19,12,2.07,David Bell,3.0,99.0,CLE,2022.0,WR,21.0,2023.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,381.0,3.0,Purdue,75.1,2.42258064516129
2022,20,13,2.08,Alec Pierce,2.0,53.0,IND,2022.0,WR,22.0,2023.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,1107.0,4.0,Cincinnati,171.2,5.1878787878787875
2022,21,8,2.09,Brian Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
2022,22,9,2.1,Zamir White,4.0,122.0,LVR,2022.0,RB,22.0,2023.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,121.0,521.0,1.0,15.0,98.0,0.0,Georgia,75.39999999999999,2.432258064516129
2022,23,14,2.11,Romeo Doubs,4.0,132.0,GNB,2022.0,WR,22.0,2023.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,101.0,1099.0,11.0,Nevada,227.5,7.583333333333333
2022,24,1,2.12,Trey McBride,2.0,55.0,ARI,2022.0,TE,22.0,2023.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1090.0,4.0,Colorado St.,188.0,5.696969696969697
2022,25,10,3.01,Tyrion Davis-Price,3.0,93.0,SFO,2022.0,RB,21.0,2023.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,40.0,120.0,0.0,0.0,0.0,0.0,LSU,12.0,1.7142857142857142
2022,26,11,3.02,Isaih Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,
2022,27,15,3.03,Tyquan Thornton,2.0,50.0,NWE,2022.0,WR,22.0,2023.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,6.0,67.0,1.0,35.0,338.0,2.0,Baylor,76.0,3.4545454545454546
2022,28,12,3.04,Pierre Strong Jr,,,,,,,,,,,,,,,,,,,,,,,,,
2022,29,16,3.05,Khalil Shakir,5.0,148.0,BUF,2022.0,WR,22.0,2023.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,49.0,772.0,3.0,Boise St.,120.7,3.893548387096774
2022,30,17,3.06,John Metchie,2.0,44.0,HOU,2022.0,WR,22.0,2023.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,16.0,158.0,0.0,Alabama,24.200000000000003,1.5125000000000002
2022,31,1,3.07,Kenny Pickett,1.0,20.0,PIT,2022.0,QB,24.0,2023.0,0.0,0.0,1.0,25.0,446.0,713.0,4474.0,13.0,13.0,97.0,291.0,4.0,0.0,0.0,0.0,Pittsburgh,552.5000000000001,22.100000000000005
2022,32,2,3.08,Malik Willis,3.0,86.0,TEN,2022.0,QB,23.0,2023.0,0.0,0.0,0.0,11.0,35.0,66.0,350.0,0.0,3.0,32.0,144.0,1.0,0.0,0.0,0.0,Liberty,49.4,4.490909090909091
2022,33,2,3.09,Isaiah Likely,4.0,139.0,BAL,2022.0,TE,22.0,2023.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,784.0,8.0,Coastal Carolina,159.4,4.83030303030303
2022,34,13,3.1,Hassan Haskins,4.0,131.0,TEN,2022.0,RB,22.0,2022.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,25.0,93.0,0.0,11.0,57.0,0.0,Michigan,20.5,1.3666666666666667
2022,35,3,3.11,Greg Dulcich,3.0,80.0,DEN,2022.0,TE,22.0,2023.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,436.0,2.0,UCLA,73.6,6.133333333333333
2022,36,18,3.12,Danny Gray,3.0,105.0,SFO,2022.0,WR,23.0,2022.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,10.0,0.0,SMU,2.4,0.1846153846153846
2022,37,14,4.01,Keaontay Ingram,6.0,201.0,ARI,2022.0,RB,22.0,2023.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,62.0,134.0,1.0,8.0,47.0,0.0,USC,28.099999999999998,1.4049999999999998
2022,38,4,4.02,Daniel Bellinger,4.0,112.0,NYG,2022.0,TE,21.0,2023.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,55.0,523.0,2.0,San Diego St.,98.0,3.3793103448275863
2022,39,19,4.03,Velus Jones,,,,,,,,,,,,,,,,,,,,,,,,,
2022,40,15,4.04,Kyren Williams,5.0,164.0,LAR,2022.0,RB,22.0,2023.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,263.0,1283.0,12.0,41.0,282.0,3.0,Notre Dame,267.0,12.136363636363637
2022,41,16,4.05,Jerome Ford,5.0,156.0,CLE,2022.0,RB,22.0,2023.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,212.0,825.0,4.0,44.0,319.0,5.0,Cincinnati,190.4,6.346666666666667
2022,42,3,4.06,Desmond Ridder,3.0,74.0,ATL,2022.0,QB,23.0,2023.0,0.0,0.0,0.0,19.0,322.0,503.0,3544.0,14.0,12.0,69.0,257.0,5.0,1.0,-6.0,0.0,Cincinnati,470.0,24.736842105263158
2022,43,20,4.07,Calvin Austin III,,,,,,,,,,,,,,,,,,,,,,,,,
2022,44,17,4.08,Jaylen Warren,,,,,,,,,,,,,,,,,,,,,,,,,
2022,45,5,4.09,Jelani Woods,3.0,73.0,IND,2022.0,TE,23.0,2022.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,312.0,3.0,Virginia,61.7,4.113333333333333
2022,46,21,4.01,Kyle Philips,5.0,163.0,TEN,2022.0,WR,23.0,2023.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,259.0,0.0,UCLA,37.400000000000006,2.8769230769230774
2022,47,4,4.11,Sam Howell,5.0,144.0,WAS,2022.0,QB,21.0,2023.0,0.0,0.0,0.0,18.0,399.0,631.0,4115.0,22.0,22.0,53.0,298.0,6.0,1.0,4.0,0.0,North Carolina,566.1999999999999,31.455555555555552
2022,48,22,4.12,Justyn Ross,,,,,,,,,,,,,,,,,,,,,,,,,
2022,49,18,5.01,Tyler Badie,6.0,196.0,BAL,2022.0,RB,22.0,2022.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,24.0,1.0,Missouri,8.9,8.9
2022,50,19,5.02,Snoop Conner,5.0,154.0,JAX,2022.0,RB,22.0,2022.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,42.0,1.0,0.0,0.0,0.0,Mississippi,10.2,1.275
2022,51,6,5.03,Cade Otton,4.0,106.0,TAM,2022.0,TE,23.0,2023.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,846.0,6.0,Washington,165.10000000000002,5.003030303030304
2022,52,20,5.04,Ty Chandler,5.0,169.0,MIN,2022.0,RB,24.0,2023.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,108.0,481.0,3.0,21.0,159.0,0.0,North Carolina,92.5,4.625
2022,53,21,5.05,Trestan Ebner,6.0,203.0,CHI,2022.0,RB,23.0,2022.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,24.0,54.0,0.0,2.0,8.0,0.0,Baylor,7.2,0.4235294117647059
2022,54,5,5.06,Matt Corral,3.0,94.0,CAR,2022.0,QB,23.0,,0.0,0.0,0.0,,,,,,,,,,,,,Mississippi,,
2022,55,7,5.07,Chigoziem Okonkwo,4.0,143.0,TEN,2022.0,TE,22.0,2023.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,86.0,978.0,4.0,Maryland,165.60000000000002,4.870588235294118
2022,56,22,5.08,Abram Smith,,,,,,,,,,,,,,,,,,,,,,,,,
2022,57,6,5.09,Jack Coan,,,,,,,,,,,,,,,,,,,,,,,,,
2022,58,23,5.01,Mataeo Durant,,,,,,,,,,,,,,,,,,,,,,,,,
2023,1,1,1.01,Bijan Robinson,1.0,8.0,ATL,2023.0,RB,21.0,2023.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,214.0,976.0,4.0,58.0,487.0,4.0,Texas,223.3,13.13529411764706
2023,2,2,1.02,Jahmyr Gibbs,1.0,12.0,DET,2023.0,RB,21.0,2023.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,182.0,945.0,10.0,52.0,316.0,1.0,Alabama,218.1,14.54
2023,3,1,1.03,Jaxon Smith-Njigba,1.0,20.0,SEA,2023.0,WR,21.0,2023.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,628.0,4.0,Ohio St.,118.30000000000001,6.958823529411766
2023,4,2,1.04,Jordan Addison,1.0,23.0,MIN,2023.0,WR,21.0,2023.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,70.0,911.0,10.0,USC,186.3,10.958823529411765
2023,5,3,1.05,Quentin Johnston,1.0,21.0,LAC,2023.0,WR,22.0,2023.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,38.0,431.0,2.0,TCU,75.0,4.411764705882353
2023,6,4,1.06,Zay Flowers,1.0,22.0,BAL,2023.0,WR,22.0,2023.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,56.0,1.0,77.0,858.0,5.0,Boston Col.,165.9,10.36875
2023,7,3,1.07,Zach Charbonnet,2.0,52.0,SEA,2023.0,RB,22.0,2023.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,108.0,462.0,1.0,33.0,209.0,0.0,UCLA,89.60000000000001,5.6000000000000005
2023,8,1,1.08,Dalton Kincaid,1.0,25.0,BUF,2023.0,TE,23.0,2023.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,673.0,2.0,Utah,115.8,7.2375
2023,9,4,1.09,Devon Achane,,,,,,,,,,,,,,,,,,,,,,,,,
2023,10,1,1.1,Anthony Richardson,1.0,4.0,IND,2023.0,QB,21.0,2023.0,0.0,0.0,0.0,4.0,50.0,84.0,577.0,3.0,1.0,25.0,136.0,4.0,0.0,0.0,0.0,Florida,111.30000000000001,27.825000000000003
2023,11,5,1.11,Kendre Miller,3.0,71.0,NOR,2023.0,RB,21.0,2023.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,41.0,156.0,1.0,10.0,117.0,0.0,TCU,38.300000000000004,4.7875000000000005
2023,12,2,1.12,Sam LaPorta,2.0,34.0,DET,2023.0,TE,22.0,2023.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,86.0,889.0,10.0,Iowa,192.3,11.311764705882354
2023,13,6,2.01,Tank Bigsby,3.0,88.0,JAX,2023.0,RB,22.0,2023.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,50.0,132.0,2.0,1.0,6.0,0.0,Auburn,26.300000000000004,1.547058823529412
2023,14,7,2.02,Roschon Johnson,4.0,115.0,CHI,2023.0,RB,22.0,2023.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,81.0,352.0,2.0,34.0,209.0,0.0,Texas,85.10000000000001,5.673333333333334
2023,15,5,2.03,Jonathan Mingo,2.0,39.0,CAR,2023.0,WR,22.0,2023.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,418.0,0.0,Mississippi,63.300000000000004,4.220000000000001
2023,16,6,2.04,Rashee Rice,2.0,55.0,KAN,2023.0,WR,23.0,2023.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,79.0,938.0,7.0,SMU,175.0,10.9375
2023,17,2,2.05,Bryce Young,1.0,1.0,CAR,2023.0,QB,22.0,2023.0,0.0,0.0,0.0,16.0,315.0,527.0,2877.0,11.0,10.0,39.0,253.0,0.0,0.0,0.0,0.0,Alabama,359.0,22.4375
2023,18,8,2.06,Tyjae Spears,3.0,81.0,TEN,2023.0,RB,22.0,2023.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,100.0,453.0,2.0,52.0,385.0,1.0,Tulane,127.80000000000001,7.51764705882353
2023,19,3,2.07,Michael Mayer,2.0,35.0,LVR,2023.0,TE,22.0,2023.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,304.0,2.0,Notre Dame,55.900000000000006,3.9928571428571433
2023,20,7,2.08,Marvin Mims,2.0,63.0,DEN,2023.0,WR,21.0,2023.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,30.0,0.0,22.0,377.0,1.0,Oklahoma,57.7,3.60625
2023,21,8,2.09,Jayden Reed,2.0,50.0,GNB,2023.0,WR,23.0,2023.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,119.0,2.0,64.0,793.0,8.0,Michigan St.,183.20000000000002,11.450000000000001
2023,22,9,2.1,Josh Downs,3.0,79.0,IND,2023.0,WR,22.0,2023.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,771.0,2.0,North Carolina,123.10000000000001,7.241176470588236
2023,23,3,2.11,CJ Stroud,1.0,2.0,HOU,2023.0,QB,21.0,2023.0,0.0,1.0,0.0,15.0,319.0,499.0,4108.0,23.0,5.0,39.0,167.0,3.0,1.0,0.0,0.0,Ohio St.,574.0,38.266666666666666
2023,24,10,2.12,Jalin Hyatt,3.0,73.0,NYG,2023.0,WR,21.0,2023.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,373.0,0.0,Tennessee,48.800000000000004,2.870588235294118
2023,25,11,3.01,Cedric Tillman,3.0,74.0,CLE,2023.0,WR,23.0,2023.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,21.0,224.0,0.0,Tennessee,33.7,2.4071428571428575
2023,26,4,3.02,Luke Musgrave,2.0,42.0,GNB,2023.0,TE,23.0,2023.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,352.0,1.0,Oregon St.,58.2,5.290909090909091
2023,27,12,3.03,Michael Wilson,3.0,94.0,ARI,2023.0,WR,23.0,2023.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,565.0,3.0,Stanford,93.5,7.1923076923076925
2023,28,9,3.04,Chase Brown,5.0,163.0,CIN,2023.0,RB,23.0,2023.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,44.0,179.0,0.0,14.0,156.0,1.0,Illinois,46.5,3.875
2023,29,10,3.05,Israel Abanikanda,5.0,143.0,NYJ,2023.0,RB,20.0,2023.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,70.0,0.0,7.0,43.0,0.0,Pittsburgh,14.8,2.466666666666667
2023,30,13,3.06,Nathaniel Dell,,,,,,,,,,,,,,,,,,,,,,,,,
2023,31,11,3.07,Zach Evans,6.0,215.0,LAR,2023.0,RB,22.0,2023.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,0.0,0.0,0.0,0.0,Mississippi,1.9000000000000001,0.19
2023,32,12,3.08,DeWayne McBride,7.0,222.0,MIN,2023.0,RB,22.0,,0.0,0.0,0.0,,,,,,,,,,,,,Ala-Birmingham,,
2023,33,14,3.09,Puka Nacua,5.0,177.0,LAR,2023.0,WR,22.0,2023.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,12.0,89.0,0.0,105.0,1486.0,6.0,BYU,246.0,14.470588235294118
2023,34,5,3.1,Luke Schoonmaker,2.0,58.0,DAL,2023.0,TE,24.0,2023.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,65.0,2.0,Michigan,22.5,1.3235294117647058
2023,35,13,3.11,Evan Hull,5.0,176.0,IND,2023.0,RB,22.0,2023.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,Northwestern,1.2000000000000002,1.2000000000000002
2023,36,14,3.12,Sean Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
2023,37,15,4.01,Kayshon Boutte,6.0,187.0,NWE,2023.0,WR,21.0,2023.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,LSU,2.9000000000000004,0.5800000000000001
2023,38,6,4.02,Darnell Washington,3.0,93.0,PIT,2023.0,TE,22.0,2023.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,61.0,0.0,Georgia,9.600000000000001,0.5647058823529413
2023,39,15,4.03,Deuce Vaughn,6.0,212.0,DAL,2023.0,RB,21.0,2023.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,23.0,40.0,0.0,7.0,40.0,0.0,Kansas St.,11.5,1.6428571428571428
2023,40,4,4.04,Will Levis,2.0,33.0,TEN,2023.0,QB,24.0,2023.0,0.0,0.0,0.0,9.0,149.0,255.0,1808.0,8.0,4.0,25.0,57.0,1.0,0.0,0.0,0.0,Kentucky,232.5,25.833333333333332
2023,41,16,4.05,Chris Rodriguez,6.0,193.0,WAS,2023.0,RB,22.0,2023.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,51.0,247.0,2.0,2.0,12.0,0.0,Kentucky,38.900000000000006,2.992307692307693
2023,42,17,4.06,Eric Gray,5.0,172.0,NYG,2023.0,RB,23.0,2023.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,17.0,48.0,0.0,6.0,22.0,0.0,Oklahoma,10.0,0.7692307692307693
2023,43,18,4.07,Kenny McIntosh,7.0,237.0,SEA,2023.0,RB,23.0,2023.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Georgia,0.0,0.0
2023,44,5,4.08,Hendon Hooker,3.0,68.0,DET,2023.0,QB,25.0,,0.0,0.0,0.0,,,,,,,,,,,,,Tennessee,,
2023,45,16,4.09,Demario Douglas,6.0,210.0,NWE,2023.0,WR,22.0,2023.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,41.0,0.0,49.0,561.0,0.0,Liberty,84.7,6.05
2023,46,17,4.1,Charlie Jones,4.0,131.0,CIN,2023.0,WR,24.0,2023.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,7.0,64.0,0.0,Purdue,11.2,1.018181818181818
2023,47,18,4.11,Xavier Hutchinson,6.0,205.0,HOU,2023.0,WR,23.0,2023.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,49.0,0.0,8.0,90.0,0.0,Iowa St.,17.9,1.11875
2023,48,19,4.12,Tyler Scott,4.0,133.0,CHI,2023.0,WR,21.0,2023.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,41.0,0.0,17.0,168.0,0.0,Cincinnati,29.400000000000002,1.7294117647058824
2023,49,7,5.01,Tucker Kraft,3.0,78.0,GNB,2023.0,TE,22.0,2023.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,355.0,2.0,South Dakota St.,63.0,3.7058823529411766
2023,50,20,5.02,AT Perry,6.0,195.0,NOR,2023.0,WR,23.0,2023.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,246.0,4.0,Wake Forest,54.6,5.46
2023,51,19,5.03,Mohamed Ibrahim,,,,,,,,,,,,,,,,,,,,,,,,,
2023,52,20,5.04,Lew Nichols,7.0,235.0,GNB,2023.0,RB,22.0,,0.0,0.0,0.0,,,,,,,,,,,,,Central Michigan,,
